datetime,label,additional_layers,pocket_attention,exclusion_set,number_of_parameters,third_layers_in_mlps,cross_attention,bilinear_fusion,adversarial_grl,adv_weight,adv_lambda,adv_deep,adv_lipid,adv_protein,adv_lambda_ramp,adv_lambda_ramp_by_fit,dann_family,dann_weight,dann_lambda,dann_class_conditional,dann_lambda_ramp,dann_lambda_ramp_by_fit,chem_prior,chem_neighbours,lipid_propensity_weight,chem_adversary,chem_weight,chem_lambda,chem_lambda_ramp,chem_lambda_ramp_by_fit,pocket_compat_prior,compatibility_input,compatibility_split_input,compat_input_parts,compat_extent_bins,pair_descriptors,pair_descriptor_pocket_shares,pair_descriptor_pocket_shares_split,pair_descriptor_pocket_shares_coarse,pair_descriptor_extent,pair_descriptor_occupancy,pair_descriptor_flatten,pair_descriptors_only,descriptors_head,two_pair_descriptors_paths,good_descriptors,bad_descriptors,descriptors_in_protein_lipid,no_embeddings,no_protein_geometry,lipid_path_handicap,lipid_path_weight,lipid_path_weight_ramp_epochs,balanced_lipid_classes,fast_attention,protein_self_attention,lipid_self_attention,mlp_in_place_of_sa,double_attention,single_gat_layer,geometric_transformer,geometric_ipa_chunk_size,transformer_conv,gine_conv,protein_gine_residual,attention_residual_gates,protein_gat_residual,structured_sparsity,sparsity_mode,sparsity_lambda,target_sparsity,sparsity_gate_ffn,sparsity_gate_heads,sparsity_gate_blocks,sparsity_gate_third_layer,sparsity_gate_cross_attention,gate_all_mlp_hidden,gate_all_mlp_layers,no_ffns,mlp_widths,bilevel,bilevel_dropout,bilevel_lr,concrete_dropout_reg,concrete_dropout_weight_reg,protein_disable_pre_sa_mlp,protein_disable_post_sa_mlp,lipid_disable_post_sa_mlp,protein_gat_graph_norm,protein_output_graph_norm,lipid_gat_graph_norm,lipid_output_graph_norm,m,final_m,dropout,final_dropout,lr,weight_decay,hiddim,ep,checkpoint_window,seed,excluded_groups,double_coldsplit,mixed_coldsplit,lipid_coldsplit,coldsplit_share,excluded_subgroups,balance_excluded_group_negatives,balance_negatives_by_family,balanced_proteins,balanced_batches,negatives_per_positive,hard_negative_mining,hard_negative_share,test_group,cold_split,lipid_only,protein_only,batch,num_workers,lipid_fragments_treatment,protein_pooling,lipid_concat,lipid_random_choice,lipid_fragments_mask,lipid_first_fragment_only,eval_average_candidates,eval_candidates_per_pair,lipid_isomers,lipid_graph_isomers,ordinary_prot_pooling,prot_attention_pos_bias,prot_pooling_by_pockets,prot_pos_bias_per_head,attention_by_pockets,pocket_attention_sites,pocket_attention_self,pocket_attention_cross,protein_pockets_only,protein_residue_subsample,proteinmpnn_replace_esm3,proteinmpnn_embedding_dim,esmif1_replace_esm3,esmif1_embedding_dim,saprot_replace_esm3,saprot_embedding_dim,protein_extra_node_features,pocket_descriptors,pocket_descriptor_count,pocket_descriptors_family_neutral,protein_node_feature_count,bidirectional_edges,tanimoto_weight,class_weights,protein_group_weight,protein_class_weight,protein_class_sqrt_weight,protein_balance_weight,grab_loss,pu_loss,disable_early_stopping,testmode,pu_rho,pu_unlabeled_positive_fraction,pu_beta,pu_gamma,pu_tau,pu_loss_cap,focal_loss,focal_gamma,logit_adjustment,logit_adjustment_tau,type_opt,plmon,plm_sequential_compression,plm_compression_dim,plm_compression_dims,buryon,loss_type,rank_within_protein,pool_type,attention_pooling,attention_pooling_pocket_bias,swe_pooling,swe_reference_points,swe_freeze_reference,use_esm3_v2_embeddings,rnabang_replace_esm3,rnabang_full_protein_encoder,rnabang_with_esm3,rnabang_residual_with_esm3,rnabang_frozen_node_adapter,rnabang_residue_type_embedding,rnabang_edge_current,rnabang_edge_topk_by_area,rnabang_edge_deepsets,rnabang_edge_pna,rnabang_edge_quantiles,rnabang_edge_set_transformer,rnabang_embedding_dim,act_fn,HEADS,lr_warmup_cosine,lr_warmup_epochs,lr_min_factor,swa,swa_start_frac,swa_lr,save_checkpoint,save_model,save_dynamics,save_model_in_dynamics,training_duration_sec,epochs_completed,checkpoint_epoch,checkpoint_valid_balanced_accuracy,checkpoint_valid_sensitivity,checkpoint_valid_specificity,checkpoint_train_sensitivity,checkpoint_train_specificity,checkpoint_rolling_valid_balanced_accuracy,max_valid_balanced_accuracy_epoch,max_valid_balanced_accuracy,best_valid_F1,final_train_balanced_accuracy,final_valid_balanced_accuracy,checkpoint_to_final_drop,mean_valid_balanced_accuracy,auc_valid_balanced_accuracy,valid_balanced_accuracy_std,min_train_loss,final_train_loss,min_valid_loss,final_valid_loss,train_loss_reduction,valid_loss_reduction,epochs_to_checkpoint,epochs_since_checkpoint,mean_train_valid_gap,max_train_valid_gap,overfitting_onset_epoch,overfitting_epochs,nan_epoch_count,collapse_epoch_count,converged,run_status,training_sec_per_epoch,time_to_checkpoint_sec,max_valid_epoch_F1,max_valid_epoch_loss,max_valid_epoch_sensitivity,max_valid_epoch_specificity,max_valid_epoch_train_valid_gap,max_valid_epoch_centered_window_balanced_accuracy_mean,top5_valid_balanced_accuracy_mean,peak_width_001,last10_valid_balanced_accuracy_mean,last10_valid_balanced_accuracy_std,post_best_balanced_accuracy_slope,valid_balanced_accuracy_oscillation,max_valid_epoch_min_class_recall,max_valid_epoch_class_recall_gap,max_valid_epoch_gmean_recall,collapse_fraction,discovered_widths,discovered_dropout,total,real_positive,real_negative,label_positive_fraction,predicted_positive,predicted_negative,prediction_positive_fraction,TP,FP,TN,FN,accuracy,sensitivity,precision,specificity,IoU,FAR,F1,balanced_accuracy,loss,tb_status,tb_train_points,tb_valid_points,tb_train_last_accuracy,tb_train_last_balanced_accuracy,tb_train_last_F1,tb_train_last_loss,tb_valid_last_accuracy,tb_valid_last_balanced_accuracy,tb_valid_last_F1,tb_valid_last_loss,tb_valid_best_balanced_accuracy,tb_valid_min_loss,tb_last_balanced_accuracy_gap,warnings
2026-07-04 18:56:32,esm3_sequential_compression,0,1,groups_CRAL-TRIO,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,3,"[""CRAL-TRIO""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10660.828631,150,53,0.583559,,,,,0.540344,4,0.634886,0.722892,0.997669,0.456528,0.127031,0.479093,0.479528,0.044367,0.005072,0.005512,0.672259,3.775455,0.672847,-3.047938,53,97,0.478869,0.625667,3,33,0,0,0,complete,71.072191,3766.826116,0.699029,0.672259,0.692308,0.577465,0.110084,0.514667,0.590398,1,0.480939,0.022161,0.000078,0.039852,0.577465,0.114843,0.632284,0.000000,,,175,100,75,0.571429,70,105,0.400000,42,28,47,58,0.508571,0.420000,0.600000,0.626667,0.328125,0.373333,0.494118,0.523333,1.585253,ok,150,150,0.997961,0.997669,0.998192,0.005512,0.388571,0.456528,0.157480,3.775455,0.634886,0.672259,0.541141,undefined:pu_unlabeled_positive_fraction
2026-07-04 18:56:32,esm3_sequential_compression,0,1,groups_CRAL-TRIO,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,4,"[""CRAL-TRIO""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10694.297524,150,79,0.561358,,,,,0.545559,86,0.631990,0.756554,0.990884,0.416678,0.144680,0.498196,0.498321,0.048956,0.015144,0.018279,0.678792,3.511922,0.668893,-2.825124,79,71,0.461439,0.597811,2,41,0,0,0,complete,71.295317,5632.330029,0.585366,1.898662,0.475248,0.788732,0.354548,0.527012,0.609009,2,0.416065,0.015081,-0.001694,0.037334,0.475248,0.313485,0.612244,0.000000,,,171,103,68,0.602339,70,101,0.409357,48,22,46,55,0.549708,0.466019,0.685714,0.676471,0.384000,0.323529,0.554913,0.571245,1.859021,ok,150,150,0.990891,0.990884,0.991840,0.018279,0.383721,0.416678,0.302632,3.511922,0.631990,0.678792,0.574206,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
2026-07-04 18:56:32,esm3_sequential_compression,0,1,groups_START,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,0,"[""START""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,11030.594204,150,78,0.555147,,,,,0.574265,77,0.607230,0.841026,0.996375,0.501838,0.053309,0.515425,0.515627,0.042540,0.010564,0.011248,0.691680,4.570298,0.670438,-3.763500,78,72,0.446204,0.555209,3,35,0,0,0,complete,73.537295,5735.908986,0.561644,4.984538,0.401961,0.812500,0.381836,0.560049,0.600980,4,0.515870,0.022233,-0.000530,0.035753,0.401961,0.410539,0.571483,0.000000,,,118,98,20,0.830508,28,90,0.237288,27,1,19,71,0.389831,0.275510,0.964286,0.950000,0.272727,0.050000,0.428571,0.612755,4.393450,ok,150,150,0.996347,0.996374,0.996396,0.011248,0.457627,0.501838,0.584416,4.570298,0.607230,0.691680,0.494536,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
2026-07-04 18:56:44,esm3_sequential_compression,0,1,groups_GLTP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,1,"[""GLTP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,12511.574856,150,27,0.470588,,,,,0.473291,121,0.500000,0.115385,0.995956,0.454690,0.015898,0.439661,0.440456,0.031885,0.007461,0.007461,0.829187,9.859172,0.657164,-9.029985,27,123,0.518876,0.602954,4,29,0,2,1,complete,83.410499,2252.083474,0.000000,8.009316,0.000000,1.000000,0.422380,0.447059,0.487758,2,0.454690,0.000000,-0.000042,0.022172,0.000000,1.000000,0.000000,0.013333,,,53,44,9,0.830189,3,50,0.056604,0,3,6,44,0.113208,0.000000,0.000000,0.666667,0.000000,0.333333,0.000000,0.333333,5.679853,ok,150,150,0.995915,0.995956,0.996294,0.007461,0.296296,0.454690,0.050000,9.859172,0.500000,0.829187,0.541266,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
2026-07-04 18:56:46,esm3_sequential_compression,0,1,groups_IP_trans,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,1,"[""IP_trans""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,9731.904190,150,19,0.660397,,,,,0.637931,53,0.660920,0.702703,0.997584,0.533960,0.126437,0.567517,0.567768,0.041264,0.004855,0.006690,0.621209,2.699849,0.669507,-2.006654,19,131,0.391898,0.513154,2,44,0,1,1,complete,64.879361,1232.707864,0.644068,1.112972,0.655172,0.666667,0.324093,0.582863,0.653187,3,0.521839,0.015521,-0.000621,0.035805,0.655172,0.011494,0.660895,0.006667,,,62,36,26,0.580645,50,12,0.806452,34,16,10,2,0.709677,0.944444,0.680000,0.384615,0.653846,0.615385,0.790698,0.664530,0.822053,ok,150,150,0.997514,0.997584,0.997828,0.006690,0.548387,0.533960,0.391304,2.699849,0.660920,0.621209,0.463624,undefined:pu_unlabeled_positive_fraction
2026-07-04 18:56:46,esm3_sequential_compression,0,1,groups_IP_trans,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,2,"[""IP_trans""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10326.565757,150,1,0.657143,,,,,0.657143,6,0.709524,0.804598,0.995717,0.547619,0.109524,0.503302,0.502637,0.063826,0.008830,0.011346,0.583835,3.640765,0.667924,-2.979244,1,149,0.459008,0.581432,2,39,0,2,0,complete,68.843772,68.843772,0.730159,0.629841,0.657143,0.761905,0.074170,0.599048,0.667619,1,0.502381,0.033146,-0.000298,0.055385,0.657143,0.104762,0.707588,0.013333,,,55,30,25,0.545455,42,13,0.763636,27,15,10,3,0.672727,0.900000,0.642857,0.400000,0.600000,0.600000,0.750000,0.650000,0.660599,ok,150,150,0.995902,0.995717,0.996385,0.011346,0.482143,0.547619,0.408163,3.640765,0.709524,0.583835,0.448098,undefined:pu_unlabeled_positive_fraction
2026-07-04 18:56:46,esm3_sequential_compression,0,1,groups_IP_trans,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,3,"[""IP_trans""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10316.462908,150,54,0.633871,,,,,0.634731,38,0.687097,0.675325,0.995657,0.551075,0.082796,0.589774,0.590205,0.040637,0.008647,0.008865,0.630514,2.447247,0.630859,-1.697686,54,96,0.371779,0.474909,3,39,0,4,0,complete,68.776419,3713.926647,0.654545,0.766144,0.600000,0.774194,0.289744,0.617742,0.671935,1,0.598602,0.037177,-0.000202,0.043188,0.600000,0.174194,0.681554,0.026667,,,61,35,26,0.573770,22,39,0.360656,18,4,22,17,0.655738,0.514286,0.818182,0.846154,0.461538,0.153846,0.631579,0.680220,1.171099,ok,150,150,0.995864,0.995657,0.996385,0.008865,0.557377,0.551075,0.270270,2.447248,0.687097,0.630514,0.444582,undefined:pu_unlabeled_positive_fraction
2026-07-04 18:56:46,esm3_sequential_compression,0,1,groups_IP_trans,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,4,"[""IP_trans""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10417.414804,150,15,0.692358,,,,,0.633333,15,0.692358,0.779221,0.978506,0.542819,0.149539,0.547413,0.547588,0.052322,0.013997,0.053439,0.596927,2.357222,0.626132,-1.694933,15,135,0.410993,0.524362,4,42,0,1,0,complete,69.449432,1041.741480,0.641509,0.827302,0.515152,0.869565,0.207525,0.615942,0.675758,1,0.526285,0.041237,-0.000454,0.052626,0.515152,0.354414,0.669297,0.006667,,,56,32,24,0.571429,14,42,0.250000,10,4,20,22,0.535714,0.312500,0.714286,0.833333,0.277778,0.166667,0.434783,0.572917,0.860013,ok,150,150,0.978671,0.978506,0.981159,0.053439,0.500000,0.542819,0.416667,2.357222,0.692358,0.596927,0.435687,undefined:pu_unlabeled_positive_fraction
2026-07-04 18:56:47,esm3_sequential_compression,0,1,groups_GLTP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,2,"[""GLTP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,12251.682466,150,1,0.500000,,,,,0.500000,1,0.500000,0.090909,0.996102,0.473684,0.026316,0.459521,0.459337,0.039890,0.006309,0.008404,1.081099,10.739357,0.620359,-9.658257,1,149,0.501915,0.649474,2,25,0,15,1,complete,81.677883,81.677883,0.000000,1.081100,0.000000,1.000000,0.153811,0.490586,0.500000,19,0.473684,0.000000,0.000228,0.032700,0.000000,1.000000,0.000000,0.100000,,,61,40,21,0.655738,0,61,0.000000,0,0,21,40,0.344262,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,1.036418,ok,150,150,0.995868,0.996102,0.996288,0.008404,0.300000,0.473684,0.000000,10.739357,0.500000,1.081100,0.522418,"undefined:precision,pu_unlabeled_positive_fraction;constant_negative;class_imbalance>=1.5"
2026-07-04 18:56:47,esm3_sequential_compression,0,1,groups_GLTP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,3,"[""GLTP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,12465.133026,150,1,0.500000,,,,,0.500000,1,0.500000,0.000000,0.996121,0.500000,0.000000,0.498125,0.498112,0.009007,0.008340,0.008340,1.297599,13.493861,0.635377,-12.196263,1,149,0.458835,0.535996,42,2,0,143,1,complete,83.100887,83.100887,0.000000,1.297599,0.000000,1.000000,0.144729,0.500000,0.500000,143,0.500000,0.000000,-0.000002,0.003775,0.000000,1.000000,0.000000,0.953333,,,55,42,13,0.763636,0,55,0.000000,0,0,13,42,0.236364,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,1.293933,ok,150,150,0.995905,0.996121,0.996288,0.008340,0.290909,0.500000,0.000000,13.493861,0.500000,1.297599,0.496121,"undefined:precision,pu_unlabeled_positive_fraction;constant_negative;class_imbalance>=1.5"
2026-07-04 18:56:47,esm3_sequential_compression,0,1,groups_GLTP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,4,"[""GLTP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,12306.814102,150,77,0.412500,,,,,0.360000,77,0.412500,0.315789,0.993503,0.362500,0.050000,0.307333,0.307383,0.058651,0.012435,0.021778,0.916602,7.036039,0.636182,-6.119437,77,73,0.654062,0.792022,2,32,0,0,0,complete,82.045427,6317.497906,0.044444,6.124226,0.025000,0.800000,0.580072,0.350000,0.400000,2,0.338750,0.035111,0.000047,0.035235,0.025000,0.775000,0.141421,0.000000,,,59,41,18,0.694915,4,55,0.067797,1,3,15,40,0.271186,0.024390,0.250000,0.833333,0.022727,0.166667,0.044444,0.428862,6.268891,ok,150,150,0.993399,0.993503,0.994065,0.021778,0.250000,0.362500,0.042553,7.036039,0.412500,0.916602,0.631003,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
2026-07-04 18:56:47,esm3_sequential_compression,0,1,groups_IP_trans,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,0,"[""IP_trans""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,12245.507904,150,144,0.784729,,,,,0.728374,144,0.784729,0.831169,0.990511,0.644828,0.139901,0.635271,0.635726,0.054957,0.011428,0.025886,0.602647,1.340152,0.640294,-0.641602,144,6,0.324432,0.482585,2,34,0,0,0,complete,81.636719,11755.687588,0.831169,1.037390,0.914286,0.655172,0.189781,0.728079,0.747488,1,0.657635,0.085081,-0.029275,0.043932,0.655172,0.259113,0.773960,0.000000,,,65,30,35,0.461538,34,31,0.523077,20,14,21,10,0.630769,0.666667,0.588235,0.600000,0.454545,0.400000,0.625000,0.633333,1.704843,ok,150,150,0.990849,0.990511,0.992046,0.025886,0.640625,0.644828,0.646154,1.340152,0.784729,0.602647,0.345683,undefined:pu_unlabeled_positive_fraction
2026-07-04 19:46:36,esm3_sequential_compression,0,1,groups_LBP_BPI_CETP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,0,"[""LBP_BPI_CETP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10655.055642,150,10,0.732143,,,,,0.702857,3,0.782143,0.918033,0.964467,0.271429,0.460714,0.311548,0.311050,0.179316,0.012192,0.091390,0.402859,5.914156,0.568849,-5.338665,10,140,0.648150,0.841576,4,38,0,1,0,complete,71.033704,710.337043,0.915254,0.552534,0.964286,0.600000,-0.030563,0.641429,0.765000,2,0.222143,0.035167,-0.002725,0.090748,0.600000,0.364286,0.760639,0.006667,,,39,27,12,0.692308,34,5,0.871795,26,8,4,1,0.769231,0.962963,0.764706,0.333333,0.742857,0.666667,0.852459,0.648148,0.528569,ok,150,150,0.964115,0.964467,0.967696,0.091390,0.210526,0.271429,0.210526,5.914156,0.782143,0.402859,0.693038,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
2026-07-04 21:50:04,esm3_sequential_compression,0,1,groups_LBP_BPI_CETP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,1,"[""LBP_BPI_CETP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10646.302439,150,101,0.666667,,,,,0.684615,4,0.751603,0.806452,0.995970,0.623397,0.043269,0.629744,0.630200,0.046376,0.008507,0.008507,0.566303,2.280228,0.647482,-1.544597,101,49,0.330629,0.461371,3,37,0,1,0,complete,70.975350,7168.510309,0.806452,0.584161,0.961538,0.541667,0.011275,0.623397,0.717628,1,0.629968,0.017794,0.000169,0.047270,0.541667,0.419872,0.721688,0.006667,,,51,29,22,0.568627,24,27,0.470588,21,3,19,8,0.784314,0.724138,0.875000,0.863636,0.656250,0.136364,0.792453,0.793887,0.858127,ok,150,150,0.995935,0.995970,0.996431,0.008507,0.620000,0.623397,0.595745,2.280228,0.751603,0.566303,0.372573,undefined:pu_unlabeled_positive_fraction
2026-07-04 21:50:20,esm3_sequential_compression,0,1,groups_LBP_BPI_CETP,1945087,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,4,,0.0,0.0001,1e-05,64,150,,2,"[""LBP_BPI_CETP""]",,,,,[],,,,,,,,,,,,16,4,concat,attention_pos_bias,1,0,0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,0,0,1,0,0.2,,0.0,1.0,,,,,,,0,1,1,10,,1,cross_entropy,,max,,,,,,,,,,,,,,,,,,,,leakyrelu,8,,,,,,,,,,,10699.770409,150,1,0.624183,,,,,0.624183,15,0.689542,0.736842,0.995305,0.493464,0.130719,0.502070,0.501689,0.048616,0.007959,0.015350,0.607344,3.734435,0.636382,-3.074605,1,149,0.464123,0.586562,2,42,0,1,0,complete,71.331803,71.331803,0.666667,0.680989,0.555556,0.823529,0.228844,0.581917,0.655338,1,0.476906,0.037985,-0.000243,0.044713,0.555556,0.267974,0.676400,0.006667,,,43,28,15,0.651163,29,14,0.674419,22,7,8,6,0.697674,0.785714,0.758621,0.533333,0.628571,0.466667,0.771930,0.659524,0.664718,ok,150,150,0.995177,0.995305,0.995714,0.015350,0.431818,0.493464,0.324324,3.734435,0.689542,0.607344,0.501841,undefined:pu_unlabeled_positive_fraction;class_imbalance>=1.5
